,Unnamed: 0,channel_id,channel_title_name,totalchannel_views_count,total_subscriber_count,total_video_count,playlist_id,playlist_name,video_id,title_name,liveBroadcastContent,total_views_count,publishing_date,likeCount,favoriteCount,commentCount
0,0.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512700164.0,2370000.0,2556.0,PLBlnK6fEyqRh5OzEIQOQ0-hx3rNHxsDvz,Tuples in Python,,,,,,,,
1,1.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512700164.0,2370000.0,2556.0,PLBlnK6fEyqRipg4q6tM3p9dCH1l28kiXD,Dictionaries in Python,,,,,,,,
2,2.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512700164.0,2370000.0,2556.0,PLBlnK6fEyqRjSgal6OIEfzK4upXvkHSxW,Lists in Python,,,,,,,,
3,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512700164.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",,,,,,,,
4,4.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512700164.0,2370000.0,2556.0,PLBlnK6fEyqRgj06MEnp2VebJ8DgMpF0Zj,Advanced Encryption Standard (AES),,,,,,,,
5,,,,,,,LlKzq__kQeE,,Introduction to Tuples in Python,none,5804.0,2023-08-20T16:30:04Z,140.0,total_dislike_count,0.0,7.0
6,,,,,,,LlKzq__kQeE,,Introduction to Tuples in Python,none,5804.0,2023-08-20T16:30:04Z,140.0,total_dislike_count,0.0,7.0
7,,,,,,,LlKzq__kQeE,,Introduction to Tuples in Python,none,5804.0,2023-08-20T16:30:04Z,140.0,total_dislike_count,0.0,7.0
8,,,,,,,LlKzq__kQeE,,Introduction to Tuples in Python,none,5804.0,2023-08-20T16:30:04Z,140.0,total_dislike_count,0.0,7.0
9,,,,,,,9nN-Pb6FHVs,,Accessing Tuple Items in Python,none,3557.0,2023-08-22T14:00:07Z,69.0,total_dislike_count,0.0,5.0
10,,,,,,,9nN-Pb6FHVs,,Accessing Tuple Items in Python,none,3557.0,2023-08-22T14:00:07Z,69.0,total_dislike_count,0.0,5.0
11,,,,,,,9nN-Pb6FHVs,,Accessing Tuple Items in Python,none,3557.0,2023-08-22T14:00:07Z,69.0,total_dislike_count,0.0,5.0
12,,,,,,,9nN-Pb6FHVs,,Accessing Tuple Items in Python,none,3557.0,2023-08-22T14:00:07Z,69.0,total_dislike_count,0.0,5.0
13,,,,,,,tHmIf6WU26E,,Updating a Tuple in Python,none,4248.0,2023-08-23T16:15:03Z,87.0,total_dislike_count,0.0,7.0
14,,,,,,,tHmIf6WU26E,,Updating a Tuple in Python,none,4248.0,2023-08-23T16:15:03Z,87.0,total_dislike_count,0.0,7.0
15,,,,,,,tHmIf6WU26E,,Updating a Tuple in Python,none,4248.0,2023-08-23T16:15:03Z,87.0,total_dislike_count,0.0,7.0
16,,,,,,,tHmIf6WU26E,,Updating a Tuple in Python,none,4248.0,2023-08-23T16:15:03Z,87.0,total_dislike_count,0.0,7.0
17,,,,,,,yT-wF9_88Nw,,Unpacking a Tuple in Python,none,4223.0,2023-08-25T15:30:13Z,121.0,total_dislike_count,0.0,9.0
18,,,,,,,yT-wF9_88Nw,,Unpacking a Tuple in Python,none,4223.0,2023-08-25T15:30:13Z,121.0,total_dislike_count,0.0,9.0
19,,,,,,,yT-wF9_88Nw,,Unpacking a Tuple in Python,none,4223.0,2023-08-25T15:30:13Z,121.0,total_dislike_count,0.0,9.0
20,,,,,,,yT-wF9_88Nw,,Unpacking a Tuple in Python,none,4223.0,2023-08-25T15:30:13Z,121.0,total_dislike_count,0.0,9.0
21,,,,,,,kP1Q_cwqEeA,,Python Programming - Rapid Fire Quiz 3,none,4050.0,2023-08-26T15:45:01Z,85.0,total_dislike_count,0.0,19.0
22,,,,,,,kP1Q_cwqEeA,,Python Programming - Rapid Fire Quiz 3,none,4050.0,2023-08-26T15:45:01Z,85.0,total_dislike_count,0.0,19.0
23,,,,,,,kP1Q_cwqEeA,,Python Programming - Rapid Fire Quiz 3,none,4050.0,2023-08-26T15:45:01Z,85.0,total_dislike_count,0.0,19.0
24,,,,,,,kP1Q_cwqEeA,,Python Programming - Rapid Fire Quiz 3,none,4050.0,2023-08-26T15:45:01Z,85.0,total_dislike_count,0.0,19.0
25,,,,,,,Hea64Ey_gVU,,Introduction to Dictionaries in Python,none,4944.0,2023-08-11T13:45:01Z,102.0,total_dislike_count,0.0,2.0
26,,,,,,,Hea64Ey_gVU,,Introduction to Dictionaries in Python,none,4944.0,2023-08-11T13:45:01Z,102.0,total_dislike_count,0.0,2.0
27,,,,,,,Hea64Ey_gVU,,Introduction to Dictionaries in Python,none,4944.0,2023-08-11T13:45:01Z,102.0,total_dislike_count,0.0,2.0
28,,,,,,,Hea64Ey_gVU,,Introduction to Dictionaries in Python,none,4944.0,2023-08-11T13:45:01Z,102.0,total_dislike_count,0.0,2.0
29,,,,,,,6RAWUwWmlOg,,Accessing Dictionary Items in Python,none,4379.0,2023-08-12T16:45:00Z,91.0,total_dislike_count,0.0,2.0
30,,,,,,,6RAWUwWmlOg,,Accessing Dictionary Items in Python,none,4379.0,2023-08-12T16:45:00Z,91.0,total_dislike_count,0.0,2.0
31,,,,,,,6RAWUwWmlOg,,Accessing Dictionary Items in Python,none,4379.0,2023-08-12T16:45:00Z,91.0,total_dislike_count,0.0,2.0
32,,,,,,,6RAWUwWmlOg,,Accessing Dictionary Items in Python,none,4379.0,2023-08-12T16:45:00Z,91.0,total_dislike_count,0.0,2.0
33,,,,,,,HXDN0lrJ6xM,,Changing and Adding Dictionary Items in Python,none,4599.0,2023-08-13T17:02:05Z,87.0,total_dislike_count,0.0,7.0
34,,,,,,,HXDN0lrJ6xM,,Changing and Adding Dictionary Items in Python,none,4599.0,2023-08-13T17:02:05Z,87.0,total_dislike_count,0.0,7.0
35,,,,,,,HXDN0lrJ6xM,,Changing and Adding Dictionary Items in Python,none,4599.0,2023-08-13T17:02:05Z,87.0,total_dislike_count,0.0,7.0
36,,,,,,,HXDN0lrJ6xM,,Changing and Adding Dictionary Items in Python,none,4599.0,2023-08-13T17:02:05Z,87.0,total_dislike_count,0.0,7.0
37,,,,,,,vx7ngiaSpxM,,Removing Dictionary Items in Python,none,4020.0,2023-08-16T15:00:49Z,73.0,total_dislike_count,0.0,4.0
38,,,,,,,vx7ngiaSpxM,,Removing Dictionary Items in Python,none,4020.0,2023-08-16T15:00:49Z,73.0,total_dislike_count,0.0,4.0
39,,,,,,,vx7ngiaSpxM,,Removing Dictionary Items in Python,none,4020.0,2023-08-16T15:00:49Z,73.0,total_dislike_count,0.0,4.0
